participantId,intervalStartTime,intervalEndTime,currentLocations
260,2022-03-01 23:20:00+00:00,2022-03-01 23:35:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1288.973858577208 3711.692127221675)', 'POINT (-904.3387634014261 3680.4092367064686)', 'POINT (-510.8881710801153 3552.4345250851643)']"
261,2022-03-01 18:50:00+00:00,2022-03-01 18:55:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1530.540665326246 3822.2130280151673)']"
261,2022-03-01 09:25:00+00:00,2022-03-01 09:30:00+00:00,"['POINT (-1176.6989055164295 4726.117600229471)', 'POINT (-1095.5722462905467 4462.763880377271)']"
262,2022-03-01 13:30:00+00:00,2022-03-01 13:40:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1288.973858577208 3711.692127221675)', 'POINT (-1207.7108212473022 3296.111075116708)']"
262,2022-03-01 07:00:00+00:00,2022-03-01 07:10:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1288.973858577208 3711.692127221675)', 'POINT (-1207.7108212473022 3296.111075116708)']"
262,2022-03-01 20:00:00+00:00,2022-03-01 20:10:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1288.973858577208 3711.692127221675)', 'POINT (-1207.7108212473022 3296.111075116708)']"
263,2022-03-01 11:05:00+00:00,2022-03-01 11:15:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-523.202611806078 4283.766914120595)']"
264,2022-03-01 11:00:00+00:00,2022-03-01 11:05:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-834.2388681565985 4301.61443479639)']"
264,2022-03-01 22:00:00+00:00,2022-03-01 22:05:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3212.8260102861404 6476.236195473602)']"
265,2022-03-01 14:30:00+00:00,2022-03-01 14:35:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3811.2688719233606 5764.801370645244)']"
266,2022-03-01 09:00:00+00:00,2022-03-01 09:05:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1239.982634682312 3726.8694245376755)']"
267,2022-03-01 14:45:00+00:00,2022-03-01 15:00:00+00:00,"['POINT (-1989.63526350385 3368.764837974986)', 'POINT (-1962.8376431459897 3017.7310863016846)', 'POINT (-2084.312518818034 2681.223250769075)', 'POINT (-2244.217122643896 2601.050051653636)']"
267,2022-03-01 20:30:00+00:00,2022-03-01 20:45:00+00:00,"['POINT (-1989.63526350385 3368.764837974986)', 'POINT (-1962.8376431459897 3017.7310863016846)', 'POINT (-2084.312518818034 2681.223250769075)', 'POINT (-2373.5816603264843 2428.9526870926775)']"
268,2022-03-01 14:40:00+00:00,2022-03-01 14:45:00+00:00,"['POINT (-508.12691044634744 6307.584421447018)', 'POINT (-660.8484626160009 5923.342653718427)']"
268,2022-03-01 07:50:00+00:00,2022-03-01 07:55:00+00:00,"['POINT (-508.12691044634744 6307.584421447018)', 'POINT (-660.8484626160009 5923.342653718427)']"
269,2022-03-01 09:20:00+00:00,2022-03-01 09:25:00+00:00,"['POINT (-2126.1723943111892 4285.182228265561)', 'POINT (-1903.8469506073584 4551.254386136067)']"
269,2022-03-01 18:40:00+00:00,2022-03-01 18:45:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1703.115596283125 3866.951281068186)']"
270,2022-03-01 10:50:00+00:00,2022-03-01 11:00:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-1333.8139986717683 5997.686270344027)', 'POINT (-1731.0590081740318 5936.531004380664)']"
271,2022-03-01 13:30:00+00:00,2022-03-01 13:35:00+00:00,"['POINT (-1771.452216635636 4343.580176583138)', 'POINT (-1892.402340104764 4568.334496754659)']"
271,2022-03-01 19:00:00+00:00,2022-03-01 19:05:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1709.7515550269352 3864.726389418634)']"
272,2022-03-01 13:10:00+00:00,2022-03-01 13:15:00+00:00,"['POINT (-1771.452216635636 4343.580176583138)', 'POINT (-1556.8168700925107 4495.025735383112)']"
273,2022-03-01 17:10:00+00:00,2022-03-01 17:15:00+00:00,"['POINT (-1989.63526350385 3368.764837974986)', 'POINT (-2216.4554088866785 3465.5310393422133)']"
274,2022-03-01 13:40:00+00:00,2022-03-01 13:50:00+00:00,"['POINT (-1989.63526350385 3368.764837974986)', 'POINT (-2168.6823191398194 3214.1997724766597)', 'POINT (-2328.6418085440787 2989.002553834056)']"
275,2022-03-01 12:25:00+00:00,2022-03-01 12:30:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4017.4731070640764 5706.827349977358)']"
276,2022-03-01 13:35:00+00:00,2022-03-01 13:40:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3126.7989989263674 6639.171361267038)']"
277,2022-03-01 18:45:00+00:00,2022-03-01 18:50:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1517.5229136892553 3813.233940460665)']"
277,2022-03-01 13:45:00+00:00,2022-03-01 13:50:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-847.8140200502972 4591.732648201713)']"
278,2022-03-01 13:40:00+00:00,2022-03-01 13:45:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-822.6217126901255 4495.365101973749)']"
279,2022-03-01 10:45:00+00:00,2022-03-01 11:00:00+00:00,"['POINT (-1989.63526350385 3368.764837974986)', 'POINT (-1962.8376431459897 3017.7310863016846)', 'POINT (-1963.6936887840238 2638.832333563137)', 'POINT (-1561.1277720338785 2818.593814437167)']"
279,2022-03-01 21:30:00+00:00,2022-03-01 21:45:00+00:00,"['POINT (-1989.63526350385 3368.764837974986)', 'POINT (-1962.8376431459897 3017.7310863016846)', 'POINT (-1963.6936887840238 2638.832333563137)', 'POINT (-1561.1277720338785 2818.593814437167)']"
280,2022-03-01 13:55:00+00:00,2022-03-01 14:10:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (401.00364888735993 4632.191656083583)', 'POINT (53.71315310962717 4727.81027677455)', 'POINT (-261.7053959607711 4983.452865722395)']"
281,2022-03-01 19:20:00+00:00,2022-03-01 19:25:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1537.457604711176 3802.5238069186953)']"
281,2022-03-01 13:25:00+00:00,2022-03-01 13:40:00+00:00,"['POINT (-2126.1723943111892 4285.182228265561)', 'POINT (-2035.6466821373426 4747.380166356886)', 'POINT (-2142.5907806238124 5086.057396669721)', 'POINT (-2249.32660453348 5261.527697467356)']"
282,2022-03-01 07:55:00+00:00,2022-03-01 08:00:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3827.296867237016 5134.0296984569895)']"
282,2022-03-01 15:50:00+00:00,2022-03-01 15:55:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3827.296867237016 5134.0296984569895)']"
283,2022-03-01 21:40:00+00:00,2022-03-01 21:45:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1596.8232540091576 3893.9090241146446)']"
283,2022-03-01 15:10:00+00:00,2022-03-01 15:15:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-799.735843335784 4703.134493080112)']"
284,2022-03-01 12:35:00+00:00,2022-03-01 12:40:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-699.8900233599659 4953.876104643513)']"
285,2022-03-01 15:40:00+00:00,2022-03-01 15:45:00+00:00,"['POINT (-2126.1723943111892 4285.182228265561)', 'POINT (-1890.3977519040084 4543.5773456705)']"
285,2022-03-01 07:50:00+00:00,2022-03-01 07:55:00+00:00,"['POINT (-2126.1723943111892 4285.182228265561)', 'POINT (-1890.3977519040084 4543.5773456705)']"
286,2022-03-01 12:25:00+00:00,2022-03-01 12:30:00+00:00,"['POINT (-2126.1723943111892 4285.182228265561)', 'POINT (-1892.1328908161784 4557.512585185291)']"
286,2022-03-01 18:25:00+00:00,2022-03-01 18:40:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1288.973858577208 3711.692127221675)', 'POINT (-904.3387634014261 3680.4092367064686)', 'POINT (-490.2904815656201 3559.3050279184204)']"
287,2022-03-01 19:25:00+00:00,2022-03-01 19:40:00+00:00,"['POINT (-1989.63526350385 3368.764837974986)', 'POINT (-2168.6823191398194 3214.1997724766597)', 'POINT (-2420.112131895646 3002.029257821705)', 'POINT (-2501.1221406845975 2593.95781698129)']"
287,2022-03-01 13:35:00+00:00,2022-03-01 13:50:00+00:00,"['POINT (-1989.63526350385 3368.764837974986)', 'POINT (-2168.6823191398194 3214.1997724766597)', 'POINT (-2420.112131895646 3002.029257821705)', 'POINT (-2501.1221406845975 2593.95781698129)']"
288,2022-03-01 14:45:00+00:00,2022-03-01 15:00:00+00:00,"['POINT (-1989.63526350385 3368.764837974986)', 'POINT (-2168.6823191398194 3214.1997724766597)', 'POINT (-2420.112131895646 3002.029257821705)', 'POINT (-2371.735618000414 2678.6944990825673)']"
288,2022-03-01 21:25:00+00:00,2022-03-01 21:35:00+00:00,"['POINT (-1989.63526350385 3368.764837974986)', 'POINT (-1962.8376431459897 3017.7310863016846)', 'POINT (-1939.4337079430575 2778.587272628604)']"
289,2022-03-01 22:25:00+00:00,2022-03-01 22:30:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1620.5171054345183 3876.498116804974)']"
289,2022-03-01 15:15:00+00:00,2022-03-01 15:20:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-832.225840829267 4760.307273820755)']"
290,2022-03-01 14:55:00+00:00,2022-03-01 15:05:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3255.641621427146 6240.453417100578)', 'POINT (-3321.0973637636125 6197.96609513331)']"
292,2022-03-01 19:55:00+00:00,2022-03-01 20:00:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-562.1445582365948 4860.331840691551)']"
292,2022-03-01 13:55:00+00:00,2022-03-01 14:00:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-779.0117091984953 4927.795064334497)']"
293,2022-03-01 08:00:00+00:00,2022-03-01 08:05:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3109.2537564846334 6631.325484368338)']"
293,2022-03-01 15:25:00+00:00,2022-03-01 15:30:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3109.2537564846334 6631.325484368338)']"
294,2022-03-01 22:05:00+00:00,2022-03-01 22:20:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-239.69934104206732 3872.627973142186)']"
294,2022-03-01 15:10:00+00:00,2022-03-01 15:15:00+00:00,"['POINT (-2126.1723943111892 4285.182228265561)', 'POINT (-2212.5710839995795 4265.752858656865)']"
295,2022-03-01 16:20:00+00:00,2022-03-01 16:30:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1522.1036582211982 4233.266190332797)', 'POINT (-1402.505350533175 4294.940718332381)']"
296,2022-03-01 19:25:00+00:00,2022-03-01 19:40:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-214.85445827084783 3869.002152609501)']"
296,2022-03-01 13:25:00+00:00,2022-03-01 13:35:00+00:00,"['POINT (-1989.63526350385 3368.764837974986)', 'POINT (-2168.6823191398194 3214.1997724766597)', 'POINT (-2319.3557715185393 2935.668911655811)']"
297,2022-03-01 13:40:00+00:00,2022-03-01 13:45:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-1019.3394581327045 5779.329602608217)']"
298,2022-03-01 18:25:00+00:00,2022-03-01 18:35:00+00:00,"['POINT (-1989.63526350385 3368.764837974986)', 'POINT (-1962.8376431459897 3017.7310863016846)', 'POINT (-2116.466402535784 2650.9358943977804)']"
298,2022-03-01 13:05:00+00:00,2022-03-01 13:10:00+00:00,"['POINT (-1771.452216635636 4343.580176583138)', 'POINT (-1683.6921810392057 4155.777656831658)']"
299,2022-03-01 09:45:00+00:00,2022-03-01 09:50:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-781.0697794912832 4864.854674434965)']"
299,2022-03-01 19:30:00+00:00,2022-03-01 19:35:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1521.4034478345386 3816.4580970577945)']"
300,2022-03-01 12:00:00+00:00,2022-03-01 12:05:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3965.1442025928286 5088.250825010104)']"
301,2022-03-01 17:50:00+00:00,2022-03-01 17:55:00+00:00,"['POINT (-1989.63526350385 3368.764837974986)', 'POINT (-2002.5283978698928 3479.9804012261734)']"
301,2022-03-01 08:55:00+00:00,2022-03-01 09:00:00+00:00,"['POINT (-2126.1723943111892 4285.182228265561)', 'POINT (-1971.0095593248582 4029.677842367635)']"
302,2022-03-01 12:05:00+00:00,2022-03-01 12:10:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-2727.969895971715 6707.263458200837)']"
303,2022-03-01 21:45:00+00:00,2022-03-01 21:50:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1603.714482128657 3880.2437660504715)']"
303,2022-03-01 14:50:00+00:00,2022-03-01 15:00:00+00:00,"['POINT (-1989.63526350385 3368.764837974986)', 'POINT (-2168.6823191398194 3214.1997724766597)', 'POINT (-2325.3703705714456 2938.471744227436)']"
304,2022-03-01 14:25:00+00:00,2022-03-01 14:30:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3294.083665873474 6143.970780957486)']"
305,2022-03-01 11:55:00+00:00,2022-03-01 12:00:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-772.036946496939 4856.3259923411615)']"
306,2022-03-01 22:05:00+00:00,2022-03-01 22:10:00+00:00,"['POINT (-4131.41409222454 7236.525633225643)', 'POINT (-4440.967491126279 7506.096430807571)']"
306,2022-03-01 10:35:00+00:00,2022-03-01 10:45:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3255.641621427146 6240.453417100578)', 'POINT (-3571.2748091829667 6101.943570288897)']"
307,2022-03-01 21:25:00+00:00,2022-03-01 21:30:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1613.3702533381709 3901.1136146636186)']"
307,2022-03-01 14:40:00+00:00,2022-03-01 14:45:00+00:00,"['POINT (-2126.1723943111892 4285.182228265561)', 'POINT (-1990.5888943184327 4698.503167313164)']"
308,2022-03-01 14:25:00+00:00,2022-03-01 14:30:00+00:00,"['POINT (-3529.558386975454 4809.641127666926)', 'POINT (-3568.8964890855636 4897.444757028357)']"
309,2022-03-01 13:20:00+00:00,2022-03-01 13:25:00+00:00,"['POINT (-508.12691044634744 6307.584421447018)', 'POINT (-582.6413374886723 5937.712778665048)']"
311,2022-03-01 08:35:00+00:00,2022-03-01 08:40:00+00:00,"['POINT (-1771.452216635636 4343.580176583138)', 'POINT (-1774.0206553099808 4372.395878383792)']"
312,2022-03-01 13:30:00+00:00,2022-03-01 13:45:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-359.1644280563882 3673.8157879277223)']"
313,2022-03-01 12:25:00+00:00,2022-03-01 12:35:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-2749.5557431284524 6642.233746983073)', 'POINT (-2606.766460778658 6530.995225148885)']"
314,2022-03-01 15:30:00+00:00,2022-03-01 15:35:00+00:00,"['POINT (-2126.1723943111892 4285.182228265561)', 'POINT (-1978.418987244645 4261.092058094551)']"
315,2022-03-01 14:30:00+00:00,2022-03-01 14:50:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (401.00364888735993 4632.191656083583)', 'POINT (53.71315310962717 4727.81027677455)', 'POINT (-230.4186780140786 4884.415495659691)', 'POINT (-290.7357805443783 5132.941399536528)']"
316,2022-03-01 08:50:00+00:00,2022-03-01 09:05:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1288.973858577208 3711.692127221675)', 'POINT (-904.3387634014261 3680.4092367064686)', 'POINT (-489.1216259366818 3605.714794007839)']"
317,2022-03-01 11:25:00+00:00,2022-03-01 11:35:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1288.973858577208 3711.692127221675)', 'POINT (-1045.139261625109 3697.1814495576523)']"
318,2022-03-01 16:10:00+00:00,2022-03-01 16:15:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1584.3960785111678 4255.118136178264)']"
319,2022-03-01 13:20:00+00:00,2022-03-01 13:30:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3522.074467821355 6663.545600635845)', 'POINT (-3586.0787640156323 6783.456831898686)']"
320,2022-03-01 12:05:00+00:00,2022-03-01 12:10:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-778.1212962614677 4928.721309912412)']"
321,2022-03-01 17:35:00+00:00,2022-03-01 17:40:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1605.5365344736695 3883.1623598209862)']"
321,2022-03-01 12:20:00+00:00,2022-03-01 12:25:00+00:00,"['POINT (-1771.452216635636 4343.580176583138)', 'POINT (-1768.2223396593804 4382.908174243477)']"
321,2022-03-01 22:50:00+00:00,2022-03-01 22:55:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1699.3079385778638 3862.146972174007)']"
322,2022-03-01 18:00:00+00:00,2022-03-01 18:20:00+00:00,"['POINT (-1176.6989055164295 4726.117600229471)', 'POINT (-1077.4561686985855 4351.708904817477)', 'POINT (-738.4778269821436 4260.592537576571)', 'POINT (-461.92030171178703 4086.9642618205125)', 'POINT (-239.41638520864643 3888.411616071612)']"
323,2022-03-01 15:50:00+00:00,2022-03-01 15:55:00+00:00,"['POINT (-1771.452216635636 4343.580176583138)', 'POINT (-1783.3813544443626 4561.099410527168)']"
324,2022-03-01 14:35:00+00:00,2022-03-01 14:45:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3105.976029630407 6248.2598028299335)', 'POINT (-3081.584653551925 6296.595251572465)']"
325,2022-03-01 08:40:00+00:00,2022-03-01 08:45:00+00:00,"['POINT (-1771.452216635636 4343.580176583138)', 'POINT (-1673.0044960557586 4176.321520283467)']"
326,2022-03-01 13:00:00+00:00,2022-03-01 13:05:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-790.7203168839654 4934.389468213839)']"
327,2022-03-01 14:20:00+00:00,2022-03-01 14:25:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-2913.482979219468 6507.969437993004)']"
328,2022-03-01 12:45:00+00:00,2022-03-01 12:50:00+00:00,"['POINT (-1771.452216635636 4343.580176583138)', 'POINT (-1394.3071753114707 4470.507897856502)']"
328,2022-03-01 18:40:00+00:00,2022-03-01 18:45:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1693.0346454130965 3878.720656625491)']"
329,2022-03-01 12:30:00+00:00,2022-03-01 12:35:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3195.943362938696 6549.140005018073)']"
330,2022-03-01 10:25:00+00:00,2022-03-01 10:30:00+00:00,"['POINT (-1771.452216635636 4343.580176583138)', 'POINT (-1671.9221658970364 4177.139513718423)']"
331,2022-03-01 18:50:00+00:00,2022-03-01 19:05:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1288.973858577208 3711.692127221675)', 'POINT (-904.3387634014261 3680.4092367064686)', 'POINT (-492.7334391710493 3556.926353948849)']"
331,2022-03-01 12:35:00+00:00,2022-03-01 12:40:00+00:00,"['POINT (-1771.452216635636 4343.580176583138)', 'POINT (-1662.2439520766068 4191.975918755231)']"
332,2022-03-01 08:10:00+00:00,2022-03-01 08:15:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4158.119327793687 5366.141229999285)']"
332,2022-03-01 15:40:00+00:00,2022-03-01 15:45:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4158.119327793687 5366.141229999285)']"
333,2022-03-01 13:15:00+00:00,2022-03-01 13:20:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3219.977258474419 6145.575869002828)']"
334,2022-03-01 19:25:00+00:00,2022-03-01 19:45:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (401.00364888735993 4632.191656083583)', 'POINT (53.71315310962717 4727.81027677455)', 'POINT (-230.4186780140786 4884.415495659691)', 'POINT (-251.02327514713107 5023.624962313864)']"
334,2022-03-01 09:15:00+00:00,2022-03-01 09:20:00+00:00,"['POINT (-3529.558386975454 4809.641127666926)', 'POINT (-3776.9388798511186 4996.9596102036285)']"
